date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:41:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Feb%202025%2001:41:08%20GMT	https://demo.awaikenthemes.com/robots.txt		(from )
02:41:12	109675/109675	---M--	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2017:24:56%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/index.html	(from )
02:41:13	857/857	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jan%202025%2001:48:20%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/images/favicon.png	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/images/favicon.png	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:14	2505/2505	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202016%2006:18:44%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/slicknav.min.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/slicknav.min.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:15	18441/18441	---M--	200	added ('OK')	text/css	date:Tue,%2018%20Jul%202023%2022:23:10%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/swiper-bundle.min.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/swiper-bundle.min.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:15	232757/232757	---M--	200	added ('OK')	text/css	date:Thu,%2005%20Dec%202024%2017:06:24%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/bootstrap.min.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/bootstrap.min.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:17	73890/73890	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Jan%202025%2022:18:32%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/all.min.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/all.min.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:17	6951/6951	---M--	200	added ('OK')	text/css	date:Sat,%2026%20Feb%202022%2005:50:42%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/magnific-popup.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/magnific-popup.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:17	76809/76809	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Feb%202025%2017:25:28%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/animate.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/animate.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
02:41:17	6892/6892	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Nov%202024%2023:08:32%20GMT	https://demo.awaikenthemes.com/html-preview/spicyhunt/css/mousecursor.css	C:/Users/mo7a/Desktop/machroo3/templates/restaurantV1/demo.awaikenthemes.com/html-preview/spicyhunt/css/mousecursor.css	(from https://demo.awaikenthemes.com/html-preview/spicyhunt/)
