date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:04:37	78857/78857	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-13409%22	https://new.axilthemes.com/demo/template/etrade/single-product-4.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product-4.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:38	92317/92317	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-1689d%22	https://new.axilthemes.com/demo/template/etrade/single-product-5.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product-5.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:38	95826/95826	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-17652%22	https://new.axilthemes.com/demo/template/etrade/single-product-6.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product-6.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:39	72539/72539	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-11b5b%22	https://new.axilthemes.com/demo/template/etrade/single-product-7.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product-7.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:39	91629/91629	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-165ed%22	https://new.axilthemes.com/demo/template/etrade/single-product-8.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/single-product-8.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:40	47736/47736	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-ba78%22	https://new.axilthemes.com/demo/template/etrade/wishlist.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/wishlist.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:40	52258/52258	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-cc22%22	https://new.axilthemes.com/demo/template/etrade/cart.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/cart.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:40	59481/59481	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-e859%22	https://new.axilthemes.com/demo/template/etrade/checkout.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/checkout.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:40	60975/60975	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-ee2f%22	https://new.axilthemes.com/demo/template/etrade/my-account.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/my-account.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:41	4670/4670	---M--	200	added ('OK')	text/html	etag:%2267989020-123e%22	https://new.axilthemes.com/demo/template/etrade/forgot-password.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/forgot-password.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:41	4737/4737	---M--	200	added ('OK')	text/html	etag:%2267989020-1281%22	https://new.axilthemes.com/demo/template/etrade/reset-password.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/reset-password.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:42	53219/53219	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-cfe3%22	https://new.axilthemes.com/demo/template/etrade/privacy-policy.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/privacy-policy.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:42	3944/3944	---M--	200	added ('OK')	text/html	etag:%2267989020-f68%22	https://new.axilthemes.com/demo/template/etrade/coming-soon.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/coming-soon.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:43	45419/45419	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-b16b%22	https://new.axilthemes.com/demo/template/etrade/404.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/404.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:43	41085/41085	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-a07d%22	https://new.axilthemes.com/demo/template/etrade/typography.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/typography.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:43	56462/56462	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-dc8e%22	https://new.axilthemes.com/demo/template/etrade/about-us.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/about-us.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:44	70203/70203	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-1123b%22	https://new.axilthemes.com/demo/template/etrade/blog.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/blog.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:44	72516/72516	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-11b44%22	https://new.axilthemes.com/demo/template/etrade/blog-grid.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/blog-grid.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:44	86478/86478	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-151ce%22	https://new.axilthemes.com/demo/template/etrade/blog-details.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/blog-details.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:45	86830/86830	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-1532e%22	https://new.axilthemes.com/demo/template/etrade/blog-gallery.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/blog-gallery.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:45	86760/86760	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-152e8%22	https://new.axilthemes.com/demo/template/etrade/blog-video.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/blog-video.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:46	86863/86863	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-1534f%22	https://new.axilthemes.com/demo/template/etrade/blog-audio.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/blog-audio.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:46	83717/83717	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-14705%22	https://new.axilthemes.com/demo/template/etrade/blog-quote.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/blog-quote.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:47	49963/49963	---MCZ	200	added ('OK')	text/html	etag:W/%2267989020-c32b%22	https://new.axilthemes.com/demo/template/etrade/contact.html	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/contact.html	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:47	2153/2153	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-869%22	https://new.axilthemes.com/demo/template/etrade/assets/images/others/author1.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/others/author1.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:47	2151/2151	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-867%22	https://new.axilthemes.com/demo/template/etrade/assets/images/others/author2.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/others/author2.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:48	2158/2158	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-86e%22	https://new.axilthemes.com/demo/template/etrade/assets/images/others/author3.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/others/author3.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:48	2246/2246	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-8c6%22	https://new.axilthemes.com/demo/template/etrade/assets/images/others/author4.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/others/author4.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:49	92984/92984	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-16b38%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-38.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/product-38.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:49	53500/53500	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-d0fc%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-39.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/product-39.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
